order_id,customer_id,order_date,total_amount,payment_method,order_status
526,1211,2024-11-30,833.47,UPI,Shipped
527,8389,2024-09-10,1980.72,Credit Card,Processing
528,5482,2024-10-09,1498.27,PayPal,Delivered
529,2981,2024-10-13,747.45,Debit Card,Cancelled
530,6815,2025-07-19,2354.81,Debit Card,Cancelled
531,5763,2024-11-24,2022.98,PayPal,Delivered
532,3445,2025-05-29,2461.04,UPI,Delivered
533,7768,2026-03-19,2987.47,Cash,Cancelled
534,3693,2024-09-10,1482.29,UPI,Processing
535,2296,2025-10-05,1150.05,Debit Card,Cancelled
536,7056,2024-12-23,1823.71,Debit Card,Shipped
537,7275,2025-01-10,1147.48,Debit Card,Shipped
538,811,2025-02-03,2802.49,UPI,Delivered
539,4144,2026-05-26,404.35,Credit Card,Processing
540,1936,2024-08-06,1006.49,Debit Card,Processing
541,6096,2024-07-26,229.56,PayPal,Cancelled
542,6135,2024-09-22,323.96,PayPal,Cancelled
543,2495,2026-06-29,574.5,Cash,Processing
544,9007,2024-08-11,585.13,Cash,Delivered
545,8858,2025-08-07,978.35,Cash,Delivered
546,9012,2024-10-20,2791.46,UPI,Processing
547,9992,2026-06-25,2163.56,Credit Card,Cancelled
548,9757,2025-08-18,1013.91,PayPal,Cancelled
549,3536,2024-09-19,1193.44,PayPal,Cancelled
550,6960,2025-01-05,2545.25,UPI,Shipped
551,8482,2025-08-21,334.91,PayPal,Cancelled
552,1825,2025-05-27,1937.65,Credit Card,Processing
553,8663,2026-03-14,728.32,Cash,Delivered
554,6768,2024-12-24,2005.46,Credit Card,Processing
555,1182,2025-12-28,884.49,Debit Card,Processing
556,6578,2024-12-26,2881.16,UPI,Shipped
557,8475,2026-01-02,510.88,Debit Card,Processing
558,3185,2026-07-11,2090.66,UPI,Shipped
559,8771,2025-03-03,756.7,UPI,Cancelled
560,8572,2026-06-26,1320.98,Credit Card,Shipped
561,5954,2024-10-16,1003.88,Debit Card,Delivered
562,2091,2025-04-18,1112.44,Debit Card,Shipped
563,5056,2025-12-02,350.87,Debit Card,Processing
564,1323,2024-07-27,457.66,UPI,Cancelled
565,6988,2025-04-28,1124.52,Debit Card,Cancelled
566,5673,2026-02-03,234.36,Debit Card,Processing
567,6662,2026-02-18,209.5,Credit Card,Delivered
568,7066,2024-07-22,932.91,Credit Card,Delivered
569,4547,2024-10-05,2806.6,Cash,Processing
570,7679,2026-02-08,2325.05,Debit Card,Processing
571,7436,2026-01-06,389.91,UPI,Shipped
572,7411,2026-03-28,1796.54,Cash,Processing
573,2706,2024-11-13,1956.98,UPI,Cancelled
574,8037,2025-08-17,2735.32,PayPal,Shipped
575,8332,2026-01-28,865.67,PayPal,Shipped
576,5710,2025-01-25,564.37,UPI,Shipped
577,3678,2026-03-02,1146.95,UPI,Cancelled
578,7099,2024-08-10,1298.6,UPI,Delivered
579,8379,2026-01-16,318.34,Cash,Delivered
580,2457,2025-08-17,1041.22,PayPal,Cancelled
581,215,2025-10-19,683.63,Debit Card,Processing
582,3236,2025-09-03,402.13,UPI,Shipped
583,7339,2025-07-25,2230.0,UPI,Delivered
584,5391,2025-06-07,906.81,Cash,Processing
585,8673,2026-05-17,2761.94,Debit Card,Shipped
586,7074,2026-01-27,815.4,UPI,Cancelled
587,7978,2024-11-07,1205.47,UPI,Cancelled
588,1125,2024-10-07,2198.57,Debit Card,Shipped
589,9456,2025-02-09,2097.55,Debit Card,Processing
590,1224,2025-05-26,2342.38,Credit Card,Delivered
591,449,2024-10-29,2508.7,UPI,Processing
592,1135,2025-03-22,1648.44,Debit Card,Delivered
593,4642,2025-04-07,2889.83,Cash,Delivered
594,530,2025-06-24,1230.76,Debit Card,Cancelled
595,9805,2024-07-25,301.08,PayPal,Cancelled
596,7529,2025-06-03,2348.1,Credit Card,Delivered
597,5051,2025-06-25,1383.16,Cash,Cancelled
598,188,2026-01-31,2063.32,UPI,Processing
599,8222,2025-09-13,47.77,UPI,Processing
600,6484,2025-12-27,1770.18,Debit Card,Delivered
601,9736,2024-07-14,1229.89,UPI,Delivered
602,1985,2024-09-11,2749.41,Credit Card,Delivered
603,9925,2025-02-18,2557.93,Credit Card,Processing
604,2138,2025-02-28,2741.65,PayPal,Processing
605,3635,2025-10-31,377.26,Debit Card,Cancelled
606,4520,2025-06-17,1881.62,Credit Card,Processing
607,8993,2024-08-30,2271.39,UPI,Cancelled
608,7183,2025-02-18,1447.21,UPI,Cancelled
609,289,2025-05-03,1209.34,PayPal,Delivered
610,8115,2025-07-23,2593.32,Cash,Processing
611,7401,2024-07-18,1382.22,Credit Card,Delivered
612,4239,2025-02-11,432.25,Credit Card,Delivered
613,2536,2026-02-04,458.72,Credit Card,Shipped
614,9611,2026-01-10,789.4,Credit Card,Shipped
615,1460,2025-08-16,471.43,Debit Card,Delivered
616,5376,2025-12-10,2440.01,UPI,Cancelled
617,5433,2024-12-16,737.62,Debit Card,Delivered
618,8176,2025-12-08,2372.12,UPI,Processing
619,7985,2026-03-11,1683.52,PayPal,Shipped
620,3096,2024-09-15,2073.61,PayPal,Processing
621,8822,2025-06-27,1563.67,Cash,Processing
622,9085,2026-05-16,2590.19,Credit Card,Cancelled
623,8561,2025-08-22,823.73,PayPal,Shipped
624,4232,2025-12-04,2811.83,UPI,Delivered
625,1275,2025-08-03,246.43,PayPal,Shipped
626,362,2025-05-30,549.71,PayPal,Delivered
627,5004,2025-08-25,792.9,Credit Card,Processing
628,9797,2024-11-28,352.74,UPI,Shipped
629,7252,2026-04-16,605.55,PayPal,Delivered
630,9821,2025-08-25,764.16,Cash,Cancelled
631,9650,2026-03-18,1285.01,PayPal,Shipped
632,3620,2026-01-08,2049.91,Credit Card,Shipped
633,7713,2026-02-13,809.18,Cash,Delivered
634,5880,2026-06-22,1974.63,PayPal,Cancelled
635,8515,2025-11-16,1671.11,PayPal,Processing
636,1335,2024-10-15,2134.37,Debit Card,Cancelled
637,5086,2025-01-24,1418.19,UPI,Cancelled
638,5808,2025-10-31,1395.7,UPI,Delivered
639,3997,2025-02-24,2336.05,Credit Card,Processing
640,8860,2025-11-27,466.92,PayPal,Processing
641,9710,2025-09-24,1112.13,PayPal,Delivered
642,6736,2025-12-17,238.95,PayPal,Cancelled
643,1991,2026-06-10,2133.49,Cash,Delivered
644,9564,2025-04-21,1578.38,Credit Card,Cancelled
645,3753,2025-04-21,2000.96,Debit Card,Processing
646,4684,2026-04-29,2036.64,UPI,Cancelled
647,806,2025-04-05,2490.29,Credit Card,Cancelled
648,1895,2025-07-27,587.51,PayPal,Shipped
649,2072,2025-02-10,305.28,UPI,Shipped
650,8260,2024-09-16,969.37,UPI,Cancelled
651,6391,2025-02-09,109.13,Cash,Shipped
652,3066,2025-04-20,2402.35,Cash,Cancelled
653,4260,2025-06-16,1167.42,PayPal,Processing
654,2680,2024-08-17,1438.18,Debit Card,Processing
655,6272,2025-04-07,1658.76,Debit Card,Cancelled
656,704,2026-01-03,2614.85,UPI,Processing
657,3194,2026-06-28,2517.34,UPI,Delivered
658,5880,2026-05-29,505.9,Cash,Shipped
659,2038,2024-09-24,2597.15,Cash,Delivered
660,7687,2026-01-06,1899.31,Debit Card,Delivered
661,9169,2025-08-15,662.3,UPI,Delivered
662,3732,2025-10-27,2003.27,Debit Card,Delivered
663,2007,2025-01-15,984.21,Debit Card,Delivered
664,5656,2024-08-04,1228.87,PayPal,Shipped
665,2723,2025-04-04,1831.55,Cash,Processing
666,9324,2025-09-26,2865.69,Credit Card,Shipped
667,6554,2024-10-11,2654.88,Debit Card,Delivered
668,8636,2024-09-10,315.31,Cash,Cancelled
669,5384,2025-02-25,2077.89,PayPal,Processing
670,4907,2026-03-23,2217.85,Debit Card,Shipped
671,5403,2025-09-25,727.11,Debit Card,Processing
672,3679,2026-04-06,2449.02,Cash,Cancelled
673,8146,2025-10-23,1141.0,Cash,Processing
674,7652,2025-07-08,586.96,Credit Card,Cancelled
675,9099,2024-09-05,2179.36,Debit Card,Cancelled
676,4352,2025-04-08,1750.22,UPI,Processing
677,5871,2025-12-06,2980.67,UPI,Delivered
678,3613,2025-08-31,2162.98,Credit Card,Cancelled
679,8510,2025-04-26,1426.43,PayPal,Processing
680,2247,2025-02-25,2414.56,UPI,Delivered
681,4024,2025-04-07,58.75,UPI,Delivered
682,2489,2025-03-13,235.85,Debit Card,Processing
683,7062,2026-02-18,2537.79,PayPal,Processing
684,7450,2025-02-23,732.14,Credit Card,Cancelled
685,9423,2024-11-12,1104.18,UPI,Cancelled
686,6601,2026-04-11,2227.55,Credit Card,Cancelled
687,8381,2025-01-10,2674.15,Debit Card,Shipped
688,1398,2025-02-28,1661.01,PayPal,Processing
689,9303,2025-12-01,2571.57,PayPal,Processing
690,4972,2025-04-06,1923.67,UPI,Shipped
691,3769,2026-03-15,587.36,Credit Card,Shipped
692,8589,2025-03-15,1016.28,Cash,Processing
693,3219,2026-01-28,2379.45,Cash,Cancelled
694,2301,2025-10-31,1551.12,Debit Card,Delivered
695,6270,2025-04-15,1799.5,Cash,Processing
696,6534,2024-10-25,680.56,PayPal,Shipped
697,1938,2025-03-02,1875.39,Credit Card,Cancelled
698,4920,2026-05-01,272.44,Credit Card,Shipped
699,4798,2025-05-24,1956.05,PayPal,Delivered
700,2547,2026-04-25,509.72,Credit Card,Cancelled
701,6441,2024-12-29,1868.46,PayPal,Delivered
702,4967,2024-10-27,659.51,Cash,Delivered
703,429,2025-02-23,885.76,UPI,Shipped
704,857,2026-05-17,1312.28,Debit Card,Processing
705,6956,2025-06-13,2091.45,UPI,Processing
706,2526,2024-12-02,33.28,UPI,Shipped
707,9564,2024-10-12,721.52,PayPal,Processing
708,754,2024-12-04,1595.37,PayPal,Processing
709,8663,2025-03-24,1007.14,Credit Card,Cancelled
710,8039,2025-12-03,1240.48,Credit Card,Cancelled
711,6049,2025-07-10,64.96,PayPal,Cancelled
712,197,2025-11-30,2784.36,UPI,Shipped
713,6970,2025-06-06,172.26,Credit Card,Processing
714,5245,2025-09-01,1334.73,Debit Card,Shipped
715,9762,2026-06-08,2034.22,Credit Card,Shipped
716,5480,2025-07-23,1789.67,Credit Card,Shipped
717,2560,2025-10-05,1559.25,Debit Card,Cancelled
718,7579,2026-05-10,2746.27,Debit Card,Processing
719,2389,2025-05-19,2627.16,PayPal,Cancelled
720,5843,2026-03-04,1911.45,PayPal,Cancelled
721,5408,2024-12-04,2012.57,PayPal,Processing
722,6390,2026-01-19,1379.54,Credit Card,Processing
723,7687,2025-08-16,2371.11,Debit Card,Cancelled
724,7790,2026-06-12,230.49,PayPal,Cancelled
725,7886,2025-06-24,1412.23,PayPal,Delivered
726,6637,2025-03-23,379.56,UPI,Delivered
727,1005,2025-09-10,630.0,Debit Card,Delivered
728,9918,2025-06-13,2959.01,Cash,Delivered
729,9460,2025-09-11,1734.62,Cash,Shipped
730,9292,2024-09-21,238.12,UPI,Processing
731,4459,2026-02-02,665.15,UPI,Cancelled
732,2140,2026-01-10,783.8,Credit Card,Delivered
733,8816,2024-10-16,2501.98,Credit Card,Shipped
734,2534,2025-07-18,2515.13,Cash,Cancelled
735,4801,2026-01-22,770.69,UPI,Processing
736,522,2026-01-10,2344.87,Cash,Processing
737,396,2024-08-29,2661.85,UPI,Cancelled
738,4179,2024-07-28,695.68,UPI,Cancelled
739,3122,2025-07-26,2288.02,PayPal,Shipped
740,3773,2025-10-10,738.49,PayPal,Shipped
741,6046,2025-09-26,2233.7,Cash,Processing
742,1357,2025-06-05,608.9,PayPal,Cancelled
743,6318,2025-06-01,236.71,Cash,Cancelled
744,7959,2025-02-18,934.69,Debit Card,Delivered
745,8023,2024-09-27,1305.97,UPI,Delivered
746,5211,2025-07-18,1788.12,Credit Card,Shipped
747,7954,2025-07-29,2879.06,Cash,Processing
748,7523,2024-09-14,285.41,Credit Card,Cancelled
749,1385,2026-03-02,1688.73,PayPal,Cancelled
750,7146,2025-12-16,1278.13,Debit Card,Processing
751,37,2025-10-19,1399.67,Debit Card,Delivered
752,341,2025-08-09,2570.46,Cash,Cancelled
753,5134,2026-04-21,2134.65,Cash,Delivered
754,7260,2026-02-16,416.92,PayPal,Delivered
755,6191,2025-11-14,750.61,Cash,Cancelled
756,6191,2026-02-09,2992.34,Credit Card,Processing
757,4201,2026-01-22,2278.04,Cash,Cancelled
758,7918,2026-05-24,2502.96,Cash,Shipped
759,4590,2026-04-19,2625.46,Debit Card,Cancelled
760,1974,2026-03-12,178.66,UPI,Processing
761,4357,2025-10-27,2577.03,PayPal,Cancelled
762,8619,2025-07-31,903.07,Cash,Cancelled
763,9535,2026-01-18,2553.38,PayPal,Processing
764,458,2026-03-28,526.52,Cash,Cancelled
765,6659,2025-05-16,829.53,PayPal,Delivered
766,6769,2025-05-04,290.57,Cash,Shipped
767,6197,2025-12-25,1125.87,PayPal,Shipped
768,1309,2024-09-16,469.78,PayPal,Processing
769,5053,2024-07-17,2552.24,UPI,Delivered
770,4169,2026-05-13,2901.56,UPI,Cancelled
771,8105,2025-06-09,2056.23,Credit Card,Delivered
772,5021,2025-09-07,1047.47,Cash,Shipped
773,319,2026-07-09,2109.07,Credit Card,Cancelled
774,7790,2025-01-02,2616.65,UPI,Shipped
775,9796,2025-04-17,263.14,UPI,Processing
776,8360,2025-03-05,993.32,Credit Card,Processing
777,2884,2024-09-16,331.62,UPI,Delivered
778,2298,2025-08-28,1625.83,Debit Card,Processing
779,4700,2026-05-20,1228.57,Credit Card,Cancelled
780,6566,2024-07-24,2366.79,PayPal,Delivered
781,8529,2025-07-22,1918.78,Cash,Processing
782,8781,2024-12-24,1653.26,UPI,Cancelled
783,6422,2024-12-17,957.03,Credit Card,Shipped
784,2343,2025-07-25,1381.54,Debit Card,Delivered
785,324,2024-10-13,731.17,PayPal,Cancelled
786,8203,2024-09-23,2082.13,Cash,Shipped
787,5584,2026-06-14,1109.09,Cash,Processing
788,372,2025-06-01,784.0,Debit Card,Processing
789,1765,2025-03-12,2976.76,UPI,Cancelled
790,5563,2025-02-23,1145.0,UPI,Shipped
791,8933,2025-07-26,1105.42,Cash,Cancelled
792,2122,2025-01-09,102.42,Cash,Shipped
793,1744,2026-03-22,2850.14,Credit Card,Delivered
794,3059,2026-02-11,1002.58,Credit Card,Shipped
795,5129,2026-04-23,2125.82,Credit Card,Shipped
796,7840,2025-01-23,984.56,PayPal,Delivered
797,6877,2025-05-28,2904.22,Credit Card,Processing
798,872,2025-11-09,1133.95,UPI,Cancelled
799,5600,2024-08-23,1084.09,Debit Card,Cancelled
800,7298,2025-04-27,1310.61,PayPal,Cancelled
801,1541,2024-08-30,2433.32,PayPal,Processing
802,3043,2026-05-14,882.28,PayPal,Processing
803,845,2025-10-02,1457.12,Cash,Shipped
804,1092,2026-03-14,540.0,Cash,Cancelled
805,9014,2026-07-04,667.43,Debit Card,Shipped
806,1611,2024-11-16,450.9,UPI,Delivered
807,860,2025-01-16,2442.91,UPI,Shipped
808,7463,2025-02-09,2137.62,Credit Card,Processing
809,4530,2025-01-06,2786.35,Debit Card,Delivered
810,117,2025-11-26,334.95,UPI,Shipped
811,8767,2024-11-06,807.84,Credit Card,Delivered
812,3554,2026-06-24,1710.17,Credit Card,Processing
813,7562,2025-03-05,1897.55,UPI,Cancelled
814,7092,2026-04-28,1815.2,Credit Card,Delivered
815,316,2025-06-11,2623.32,PayPal,Cancelled
816,1165,2024-12-19,192.61,UPI,Cancelled
817,1229,2024-11-02,120.51,UPI,Processing
818,1608,2025-11-12,2954.05,Credit Card,Shipped
819,822,2025-10-12,2000.47,PayPal,Cancelled
820,6994,2025-04-12,809.55,Credit Card,Cancelled
821,7777,2026-03-11,1228.69,PayPal,Cancelled
822,8930,2024-08-17,1271.99,Credit Card,Shipped
823,9088,2024-08-02,1708.64,Credit Card,Cancelled
824,9136,2026-06-25,1205.25,UPI,Shipped
825,5151,2025-04-19,2495.69,UPI,Shipped
826,2889,2026-05-25,312.37,Cash,Processing
827,985,2024-09-11,538.1,Credit Card,Processing
828,4061,2025-09-11,2469.78,Debit Card,Processing
829,4601,2025-10-13,43.81,PayPal,Shipped
830,8193,2024-11-16,98.01,Credit Card,Delivered
831,1751,2025-01-30,150.11,Debit Card,Shipped
832,2035,2024-09-29,1869.35,UPI,Cancelled
833,8176,2024-10-22,908.67,UPI,Shipped
834,4142,2024-11-12,703.33,PayPal,Cancelled
835,8466,2026-06-18,2794.44,Debit Card,Cancelled
836,1532,2025-11-11,1416.61,Cash,Delivered
837,4152,2025-08-30,62.39,UPI,Shipped
838,546,2026-01-25,2428.33,UPI,Delivered
839,930,2026-02-13,2234.06,PayPal,Shipped
840,6769,2025-11-12,2580.16,Cash,Delivered
841,2539,2024-10-07,2544.02,Cash,Processing
842,2745,2026-04-08,342.28,Credit Card,Shipped
843,8269,2026-07-04,2773.49,Credit Card,Cancelled
844,9879,2025-09-08,963.94,Credit Card,Delivered
845,7707,2024-12-23,36.68,UPI,Processing
846,7415,2026-06-21,1705.39,Debit Card,Cancelled
847,4704,2024-12-02,427.33,PayPal,Cancelled
848,8310,2024-12-16,2618.99,UPI,Shipped
849,7751,2024-08-12,1568.53,Cash,Processing
850,4044,2024-09-05,1737.5,Cash,Shipped
851,2880,2026-01-04,2469.84,Debit Card,Delivered
852,405,2025-10-31,2018.93,Credit Card,Processing
853,3183,2026-06-15,1689.29,Debit Card,Cancelled
854,5592,2024-07-16,1694.2,Debit Card,Delivered
855,5155,2025-12-22,540.56,UPI,Delivered
856,3447,2024-09-13,1062.33,Cash,Delivered
857,9305,2025-04-23,426.05,UPI,Shipped
858,1573,2025-09-03,52.84,Debit Card,Shipped
859,6706,2025-09-04,1461.6,PayPal,Cancelled
860,2994,2025-05-22,2749.01,Credit Card,Shipped
861,3082,2024-07-24,2584.62,Credit Card,Processing
862,8758,2026-02-26,2515.29,Credit Card,Shipped
863,6756,2024-08-01,1686.64,Debit Card,Cancelled
864,4555,2026-05-18,1986.5,PayPal,Cancelled
865,6977,2024-09-16,2929.29,Credit Card,Shipped
866,1068,2025-01-16,728.85,Credit Card,Processing
867,6226,2026-07-04,1248.49,UPI,Delivered
868,898,2025-02-14,371.37,PayPal,Shipped
869,7936,2025-01-02,65.98,Debit Card,Processing
870,631,2024-11-28,2947.86,Debit Card,Cancelled
871,4388,2025-05-07,1766.88,PayPal,Processing
872,4656,2025-08-16,505.15,Credit Card,Cancelled
873,1823,2026-06-26,1923.77,Cash,Shipped
874,7770,2026-05-18,1089.0,UPI,Shipped
875,7351,2025-04-09,355.7,Credit Card,Shipped
876,4812,2024-11-02,184.5,Debit Card,Delivered
877,9819,2025-05-16,1348.17,Debit Card,Processing
878,4380,2026-06-25,335.7,UPI,Cancelled
879,3337,2024-08-14,521.98,Cash,Delivered
880,1261,2025-05-26,1242.08,Credit Card,Delivered
881,7433,2024-09-06,1215.31,Cash,Processing
882,1256,2026-05-23,547.04,Credit Card,Delivered
883,2975,2026-07-07,1141.43,Credit Card,Cancelled
884,584,2024-09-27,1781.29,PayPal,Cancelled
885,8971,2026-06-16,1080.94,Debit Card,Processing
886,1661,2024-11-28,1473.83,PayPal,Processing
887,8850,2026-01-23,2559.89,Debit Card,Delivered
888,2060,2024-11-23,1004.23,PayPal,Delivered
889,2169,2025-06-02,2640.83,UPI,Cancelled
890,6278,2024-10-31,58.24,Credit Card,Processing
891,4944,2024-10-30,1423.19,Credit Card,Processing
892,7382,2026-03-24,531.86,Debit Card,Cancelled
893,2565,2024-12-30,1625.76,Cash,Processing
894,6546,2024-07-22,2927.71,PayPal,Processing
895,4035,2024-09-29,2925.49,Debit Card,Cancelled
896,8079,2025-01-11,1729.0,Cash,Cancelled
897,9008,2026-06-15,865.76,Credit Card,Shipped
898,7373,2024-12-08,2907.5,UPI,Shipped
899,8152,2025-08-21,1121.63,Credit Card,Delivered
900,2088,2025-05-01,1500.01,UPI,Delivered
901,3872,2025-04-20,983.73,Cash,Delivered
902,1542,2026-03-18,403.9,UPI,Cancelled
903,3463,2026-07-10,2787.95,Debit Card,Delivered
904,6303,2024-10-26,1383.35,Cash,Delivered
905,1066,2025-04-06,2846.72,UPI,Shipped
906,423,2025-09-17,1776.92,UPI,Delivered
907,4207,2025-04-26,1023.24,Credit Card,Cancelled
908,1203,2025-09-05,2692.07,Cash,Cancelled
909,3131,2024-12-16,859.15,Debit Card,Shipped
910,9694,2025-05-24,1678.21,PayPal,Cancelled
911,2420,2025-08-19,183.28,Credit Card,Processing
912,7445,2025-05-23,1648.76,Credit Card,Delivered
913,1750,2025-12-13,2315.96,UPI,Shipped
914,3923,2025-11-29,48.38,UPI,Cancelled
915,3923,2026-05-30,635.07,PayPal,Shipped
916,5118,2025-03-07,1849.74,Credit Card,Processing
917,5534,2026-03-21,159.2,UPI,Processing
918,7025,2024-07-22,1498.39,PayPal,Shipped
919,1380,2025-07-02,705.05,Cash,Delivered
920,3387,2026-02-20,1209.23,Credit Card,Cancelled
921,146,2026-01-17,2340.71,Debit Card,Cancelled
922,8642,2026-06-23,1445.45,UPI,Processing
923,9092,2024-08-30,2574.64,Debit Card,Shipped
924,7992,2026-06-14,2959.37,Debit Card,Processing
925,3656,2025-01-17,770.48,Cash,Delivered
926,3120,2024-12-22,2503.55,Credit Card,Shipped
927,3116,2025-08-31,1277.19,Debit Card,Processing
928,8252,2025-04-29,1591.89,UPI,Processing
929,4440,2024-12-31,687.3,Credit Card,Shipped
930,4277,2024-09-06,87.23,Debit Card,Cancelled
931,3037,2025-01-08,1557.2,Credit Card,Cancelled
932,9079,2025-11-04,1190.45,Credit Card,Delivered
933,7683,2025-01-25,1767.1,PayPal,Shipped
934,3841,2025-07-24,1177.59,UPI,Cancelled
935,3781,2025-11-07,1665.86,Cash,Delivered
936,9372,2025-07-18,2300.98,Credit Card,Shipped
937,85,2026-01-06,1710.27,PayPal,Processing
938,5172,2026-07-06,2457.89,Credit Card,Shipped
939,2359,2025-02-18,2511.43,Cash,Cancelled
940,6714,2024-12-22,190.62,PayPal,Delivered
941,740,2025-07-10,1029.66,UPI,Shipped
942,4509,2025-06-07,256.27,UPI,Shipped
943,5666,2024-08-25,1391.51,Cash,Shipped
944,6479,2025-11-14,211.87,Debit Card,Cancelled
945,6703,2025-05-16,1198.48,Debit Card,Processing
946,9787,2024-10-23,2782.26,Cash,Delivered
947,1891,2025-09-01,902.63,UPI,Shipped
948,845,2026-04-13,629.73,Debit Card,Cancelled
949,9597,2025-10-27,657.85,Credit Card,Shipped
950,9117,2026-03-06,683.6,Cash,Processing
951,1974,2025-01-27,1665.08,Debit Card,Delivered
952,6465,2024-09-03,1953.52,Debit Card,Delivered
953,7496,2025-07-28,1384.53,Credit Card,Shipped
954,6214,2025-05-27,737.83,Credit Card,Delivered
955,8948,2026-06-30,2763.46,PayPal,Cancelled
956,1341,2025-11-23,106.36,Debit Card,Shipped
957,4203,2026-01-22,916.6,Cash,Delivered
958,4899,2025-08-15,2415.16,UPI,Processing
959,6361,2026-01-10,821.98,Credit Card,Cancelled
960,7179,2025-06-23,2187.97,Cash,Cancelled
961,3589,2024-10-25,2870.74,Credit Card,Shipped
962,6821,2025-11-22,2666.69,PayPal,Processing
963,8968,2025-09-05,2982.01,Cash,Shipped
964,846,2025-01-30,873.4,Credit Card,Delivered
965,9407,2025-11-15,1631.35,Credit Card,Delivered
966,7672,2025-01-15,2572.21,Cash,Delivered
967,4364,2026-07-06,282.07,Cash,Cancelled
968,2031,2025-07-11,648.51,Cash,Cancelled
969,1322,2025-05-19,750.65,Cash,Shipped
970,8170,2026-04-18,1696.63,UPI,Processing
971,9811,2026-06-27,2291.9,Credit Card,Shipped
972,5475,2026-05-19,508.25,PayPal,Processing
973,3988,2025-01-31,2194.86,Debit Card,Processing
974,1900,2026-02-12,2344.26,Debit Card,Processing
975,7511,2024-12-01,2205.65,Cash,Delivered
976,1858,2024-09-07,2478.86,Credit Card,Shipped
977,9340,2025-09-09,2323.16,PayPal,Cancelled
978,540,2026-01-23,734.54,Credit Card,Processing
979,4779,2026-03-19,2827.86,UPI,Processing
980,7873,2026-03-16,2339.0,UPI,Delivered
981,8018,2026-01-18,1176.0,Credit Card,Processing
982,8262,2025-06-07,1231.26,Credit Card,Shipped
983,8207,2026-02-28,682.89,Credit Card,Delivered
984,747,2024-12-09,1896.35,UPI,Delivered
985,700,2025-11-05,559.76,PayPal,Delivered
986,503,2024-09-03,1740.65,Cash,Delivered
987,5686,2024-11-16,2681.42,Credit Card,Shipped
988,803,2025-12-18,1601.87,Debit Card,Delivered
989,6034,2024-08-02,625.13,PayPal,Cancelled
990,5385,2025-05-15,344.45,UPI,Cancelled
991,2126,2024-11-17,1767.89,UPI,Processing
992,5835,2025-01-24,2867.26,Cash,Shipped
993,3179,2026-04-05,1572.57,UPI,Processing
994,3552,2026-01-20,2320.57,Cash,Cancelled
995,7198,2025-10-16,850.84,Credit Card,Cancelled
996,4213,2026-04-02,2614.06,UPI,Shipped
997,2102,2025-10-23,914.69,Debit Card,Shipped
998,739,2026-06-22,1985.02,UPI,Cancelled
999,5873,2025-02-23,890.57,UPI,Processing
1000,9043,2026-01-25,2690.33,PayPal,Shipped
1001,8197,2025-01-17,183.15,Debit Card,Shipped
1002,8020,2024-12-17,1911.4,Credit Card,Shipped
